3.0964770206160286,-0.1171875
3.0961843368217976,-0.1875
3.0958434039032956,-0.1875
3.0949364148573317,-0.1875
3.087152655888966,-0.2265625
3.078413068185809,-0.296875
3.0578999854830817,-0.4140625
3.037748800740614,-0.4453125
3.0256936064475655,-0.4453125
2.994630914732282,-0.4453125
2.954894128923164,-0.4453125
2.8819459413161765,-0.4453125
2.854018261549389,-0.46875
2.8247122631640478,-0.46875
2.7946444955572,-0.46875
2.6954102795377493,-0.4453125
2.660249069799943,-0.4296875
2.6245011932316507,-0.4296875
2.51208722989055,-0.4296875
2.47351976190342,-0.4296875
2.4347348480465643,-0.4296875
2.316474472764892,-0.390625
2.27666622864443,-0.390625
2.235947806429399,-0.390625
2.1130010061091484,-0.3671875
2.072183250935704,-0.3671875
2.031548807000616,-0.3671875
1.9094417304233378,-0.3671875
1.869443383572119,-0.34375
1.7890940047165056,-0.3046875
1.7098052798044727,-0.3046875
1.670719355193139,-0.3046875
1.5944326470914647,-0.3046875
1.5198985574242925,-0.3046875
1.4473548474820928,-0.3203125
1.4136209141645792,-0.3046875
1.344751106328736,-0.3046875
1.3104461561414853,-0.3046875
1.2760521488191057,-0.2890625
1.2422867974671832,-0.2890625
1.1428188359962463,-0.2890625
1.1111546542801072,-0.2890625
1.0792272579411093,-0.2890625
0.9842624693268498,-0.265625
0.952956760296542,-0.25
0.922471935999852,-0.25
0.8328995332950816,-0.25
0.8042561483422,-0.25
0.7476277988605446,-0.25
0.6930412672767381,-0.234375
0.6655632433633152,-0.2265625
0.6126304697072421,-0.2265625
0.5606046850971332,-0.2109375
0.5357849103656959,-0.2109375
0.48804243142785736,-0.2109375
0.4200508521440737,-0.1875
0.39741882381241106,-0.1875
0.3758769776521573,-0.171875
0.3152065090631304,-0.1484375
0.29608314287489906,-0.1484375
0.27674002761517186,-0.1484375
0.2590210829988947,-0.1484375
0.226214808486825,-0.1484375
0.21017318532408805,-0.1484375
0.21017318532408805,-0.125
0.19560354431857566,-0.125
0.15469354296139656,-0.109375
0.1313432109595906,-0.109375
0.12014982752392886,-0.109375
0.09911651650332842,-0.109375
0.08923389110095048,-0.0859375
0.08923389110095048,-0.0703125
0.0799704135796695,-0.0703125
0.05728517538146084,-0.0703125
0.05130559113338461,-0.0703125
0.045919169925916756,-0.0703125
0.040629483192813336,-0.0703125
0.031878733819537326,-0.046875
0.028600628078986865,-0.03125
0.024024048047929045,-0.03125
0.02229393012303234,-0.03125
0.022703663812373317,-0.03125
0.023226785896573725,-0.03125
0.0249368246265474,-0.03125
0.02606657462324572,-0.03125
0.026927381520886848,-0.03125
0.026669895374226902,-0.03125
0.026265712991717583,-0.03125
0.025750032020929826,-0.03125
0.02549821529401286,-0.03125
0.02529293505415278,-0.03125
0.025273033028596726,-0.03125
0.025566543613206795,-0.03125
0.025546405361828114,-0.03125
0.02543886355607863,-0.03125
0.025298486360984435,-0.03125
0.024817825868400662,-0.03125
0.024929029174400815,-0.03125
0.02508812726593794,-0.03125
0.025164605376012398,-0.03125
0.02512757697831612,-0.03125
0.025053992634568804,-0.03125
0.024874697235197345,-0.03125
0.024864657637735828,-0.03125
0.02492271013364563,-0.03125
0.025221890137998672,-0.03125
0.02529187203795097,-0.03125
0.025316793862237785,-0.03125
0.025311892176418337,-0.03125
0.025302147861235108,-0.03125
0.0253591373409431,-0.03125
0.025405850997366954,-0.03125
0.02548380551883281,-0.03125
0.025471403663145056,-0.03125
0.0253701218416951,-0.03125
0.025422800200140212,-0.03125
0.02552260561019877,-0.03125
0.02584334122086623,-0.03125
0.025853617044150366,-0.03125
0.02578280835381888,-0.03125
0.025791430596344648,-0.03125
0.025764323683198573,-0.03125
0.025700542711090145,-0.03125
