2.3606,0.7685
2.7425,0.0833
3.1046,0.7116
-0.9293,-0.3656
2.6927,0.0744
2.5014,-0.1948
-0.9829,-0.2943
-3.0136,0.0099
2.7901,0.4156
-1.7986,0.3362
-1.2507,-0.6327
-1.2289,-0.4782
-2.6046,0.1488
0.4351,-0.8555
2.9203,0.9725
2.6192,0.639
-0.6285,-0.9432
2.5025,0.8686
-1.2184,-0.8226
-2.9636,0.132
1.2427,-0.8184
1.599,0.1873
-1.6972,0.0889
0.2203,-0.6712
0.9615,-0.9374
1.3642,-0.5702
-0.6774,-0.7869
-2.5546,-0.6719
-2.7855,-0.5946
1.7502,-0.0121
-3.0791,-0.5743
-2.0093,0.1646
1.24,-0.8273
2.1975,0.3474
-1.8374,0.6746
-2.0685,-0.5958
-0.3097,0.2793
-0.6733,0.3472
-0.8048,0.1667
2.0276,-0.3522
-2.1817,-0.7308
2.9494,0.0017
-2.3209,0.5941
0.7368,-0.1902
-2.9694,0.5034
-3.0314,0.536
1.3183,0.1077
3.0344,0.9103
1.2889,-0.4096
0.0308,0.2896
-1.1469,-0.2345
1.6784,0.9037
-0.3676,0.8426
2.4729,0.8104
2.4607,-0.754
1.8049,-0.217
2.2643,0.3922
0.9044,-0.1847
0.3884,0.5989
-2.3301,-0.4464
-1.0844,-0.8913
-0.1762,0.5245
2.05,0.39
-1.1484,0.7717
2.4793,0.1092
2.8219,-0.5042
0.209,0.0924
0.8352,-0.954
-1.8795,-0.6368
-0.7349,-0.9711
-0.4008,-0.0592
-1.1853,0.3111
-0.153,-0.6983
1.8625,0.6394
0.8192,0.529
-0.6213,0.3674
0.1862,0.6758
2.1349,0.0534
-2.8473,0.8172
0.7374,0.1334
-2.515,-0.7125
-2.7597,-0.3769
-1.6683,-0.5032
-0.3726,0.8982
-2.4326,0.7212
-0.7665,0.8375
3.1315,-0.2538
2.3644,-0.7871
-0.4422,0.5666
3.1186,0.5405
-1.1793,-0.6042
-0.3557,0.4402
-0.3934,0.2354
1.5171,0.0486
-1.9263,0.3894
2.8807,-0.6239
2.6578,-0.5721
-0.4517,0.8567
-2.3862,0.161
-0.6489,-0.796
