-3.141592654,-0.6201255336
-3.110176727,-0.6017071851
-3.078760801,-0.5836571912
-3.047344874,-0.5659718311
-3.015928947,-0.5486473841
-2.984513021,-0.5316801294
-2.953097094,-0.5150663462
-2.921681168,-0.4988023138
-2.890265241,-0.4828843115
-2.858849315,-0.4673086185
-2.827433388,-0.452071514
-2.796017462,-0.4371692773
-2.764601535,-0.4225981876
-2.733185609,-0.4083545243
-2.701769682,-0.3944345664
-2.670353756,-0.3808345933
-2.638937829,-0.3675508843
-2.607521902,-0.3545797185
-2.576105976,-0.3419173752
-2.544690049,-0.3295601337
-2.513274123,-0.3175042732
-2.481858196,-0.305746073
-2.45044227,-0.2942818122
-2.419026343,-0.2831077702
-2.387610417,-0.2722202262
-2.35619449,-0.2616154595
-2.324778564,-0.2512897492
-2.293362637,-0.2412393747
-2.261946711,-0.2314606152
-2.230530784,-0.2219497499
-2.199114858,-0.212703058
-2.167698931,-0.2037168189
-2.136283004,-0.1949873118
-2.104867078,-0.1865108159
-2.073451151,-0.1782836104
-2.042035225,-0.1703019747
-2.010619298,-0.1625621879
-1.979203372,-0.1550605293
-1.947787445,-0.1477932782
-1.916371519,-0.1407567137
-1.884955592,-0.1339471153
-1.853539666,-0.127360762
-1.822123739,-0.1209939331
-1.790707813,-0.1148429079
-1.759291886,-0.1089039657
-1.727875959,-0.1031733857
-1.696460033,-0.09764744702
-1.665044106,-0.09232242907
-1.63362818,-0.08719461103
-1.602212253,-0.08226027216
-1.570796327,-0.0775156917
-1.5393804,-0.0729571489
-1.507964474,-0.06858092301
-1.476548547,-0.06438329328
-1.445132621,-0.06036053894
-1.413716694,-0.05650893925
-1.382300768,-0.05282477345
-1.350884841,-0.0493043208
-1.319468915,-0.04594386053
-1.288052988,-0.0427396719
-1.256637061,-0.03968803415
-1.225221135,-0.03678522653
-1.193805208,-0.03402752828
-1.162389282,-0.03141121865
-1.130973355,-0.0289325769
-1.099557429,-0.02658788225
-1.068141502,-0.02437341397
-1.036725576,-0.0222854513
-1.005309649,-0.02032027349
-0.9738937226,-0.01847415977
-0.9424777961,-0.01674338941
-0.9110618695,-0.01512424164
-0.879645943,-0.01361299571
-0.8482300165,-0.01220593088
